date,inflation,inflation.pcepilfe.yoy,inflation.expectations,exp.ma4,exp.ma4.yoy,exp.ma4.model
2019-07-01,1.486624519281061,1.6584600661016857,1.551096129126265,1.6584546949946213,1.734555783707803,1.5753461327659446
2019-10-01,1.4004727430741564,1.5433325894438354,1.5717088000071184,1.5433375673549428,1.6319108866795995,1.5969252966651573
2020-01-01,1.697832833117579,1.5926700906057967,1.5827508623713025,1.5668532194098956,1.6001191574059437,1.5529858489210717
2020-04-01,-0.7809511706617103,0.9829160897729672,1.5494137918438478,0.9509947312027713,1.4443447089810713,1.5723138276270445
2020-07-01,3.019631352839799,1.3532645132806387,1.756737235027936,1.334246439592456,1.3680458207758095,1.4170200452212698
2020-10-01,1.798625604392964,1.4508158201258503,1.5387106181523262,1.433784654922158,1.3449166284463132,1.574896317305267
2021-01-01,3.3479624264600494,1.8514809188143744,1.516483102248815,1.8463170532577757,1.4096193354984576,1.5285818448184518
2021-04-01,5.755334073936355,3.451214647140688,0.16534464238697888,3.480388364407292,2.026693974840388,1.308655215776277
2021-07-01,4.789727434509892,3.8898919688274525,-0.8805047300921216,3.9229123848248153,2.6608508387270913,2.2237701292887606
2021-10-01,5.18091131756822,4.733984805662317,-2.3280432273738754,4.768483813118629,3.481643085111208,3.2062751490376034
2022-01-01,5.929962552049091,5.371470708393922,2.9712114817784236,5.413983844515889,4.361640532506095,2.9306272889593883
2022-04-01,4.699052100785495,5.146813878188183,3.598391920469261,5.149913351228174,4.785540340267969,3.3303254233346635
2022-07-01,5.0716268693285835,5.220538272776665,4.386004824596182,5.220388209932847,5.118201916255272,3.3358538162694247
2022-10-01,4.589739086055926,5.079448778889883,4.57149809424046,5.072595152054774,5.204567909562163,3.355210642314818
2023-01-01,4.619083515254011,4.744294106270441,4.2602910934430795,4.744875392856003,5.047773759031293,2.9416151253158973
2023-04-01,3.777546104159442,4.530164377102519,3.7722839489821745,4.514498893699491,4.893611383759877,3.0881250921152885
2023-07-01,2.3250230875010747,3.8617838445536457,2.550782618434953,3.8278479482426135,4.553922776704122,2.94387206263258
2023-10-01,2.0059186525056623,3.2389855202580087,2.0111752984320312,3.1818928398550472,4.093806962046154,2.041057603438322
2024-01-01,3.6790386898426912,3.0660205519344785,3.161725712754904,2.946881633502217,3.674238573462163,1.6227494452722346
2024-04-01,2.750324676495162,2.8037736458780493,3.0200286414480866,2.6900762765861477,3.2426408906560455,3.191701308980767
2024-07-01,2.169158489850654,2.7998228443210316,2.144925448990742,2.6511101271735424,2.977150640597892,3.6230365409836285
2024-10-01,2.6037177758827057,2.941577099139181,2.504870803490077,2.8005599080178034,2.902798535318185,2.657745442170776
2025-01-01,3.468964566973274,2.767553168251613,3.1841546449478493,2.7480413773004493,2.8281816893974687,1.94932336673561
2025-04-01,2.4404343253007834,2.6986896418499384,2.7075503319774112,2.6705687895018544,2.801910688390441,2.1857788547852057
